months,rev_Mean,mou_Mean,totcalls,eqpdays,rev_per_minute,calls_per_month,eqp_age_index,custcare_Mean,drop_vce_Mean,blck_vce_Mean,avgmou,avgrev,prob_churn,churn_pred
27,36.23,119.5,1174,25.0,0.30066390041493773,41.92857142857143,0.8928571428571429,0.0,0.0,3.0,99.18,35.17,0.2922159,0
9,80.49,2900.5,3780,255.0,0.027740823711873166,378.0,25.5,15.33333333,17.66666667,9.333333333,2460.38,121.48,0.26040804,0
9,59.85,1148.0,2789,269.0,0.052088772845953,278.9,26.9,6.0,11.0,8.0,1288.0,60.28,0.27594414,0
10,40.205,298.75,1184,302.0,0.13412844036697247,107.63636363636364,27.454545454545453,0.0,0.0,0.0,280.33,40.7,0.32201266,0
7,34.99,548.5,1241,207.0,0.06367606915377616,155.125,25.875,2.666666667,11.33333333,3.0,382.67,35.16,0.20358816,0
14,34.99,512.25,1546,156.0,0.0681734047735022,103.06666666666666,10.4,9.666666667,3.333333333,3.666666667,576.77,50.4,0.4606819,1
13,32.7125,131.25,967,376.0,0.24735349716446123,69.07142857142857,26.857142857142858,0.0,0.333333333,1.0,196.75,39.8,0.532726,1
18,34.29,94.5,1590,265.0,0.35905759162303663,83.6842105263158,13.947368421052632,0.0,1.0,0.666666667,225.65,115.74,0.48118567,1
11,159.9225,2480.5,1812,342.0,0.06444589965746525,151.0,28.5,2.333333333,7.0,3.333333333,1435.7,91.37,0.6185455,1
28,29.1175,90.25,1228,851.0,0.3190958904109589,42.3448275862069,29.344827586206897,0.0,0.333333333,2.0,67.93,15.63,0.6400967,1
11,10.0,0.5,29,323.0,6.666666666666667,2.4166666666666665,26.916666666666668,0.0,0.0,0.0,2.2,9.07,0.5460631,1
15,33.175,479.75,1747,427.0,0.0690067602704108,109.1875,26.6875,4.666666667,1.666666667,8.333333333,431.0,33.23,0.44157556,1
7,36.3675,241.25,267,218.0,0.1501238390092879,33.375,27.25,1.333333333,3.0,0.0,115.83,36.55,0.23907883,0
24,32.49,22.5,1871,340.0,1.3825531914893618,74.84,13.6,0.0,0.0,0.0,234.74,34.7,0.70792824,1
16,34.59,383.75,1642,465.0,0.08990253411306044,96.58823529411765,27.352941176470587,0.333333333,3.0,0.0,275.33,30.39,0.45103166,1
34,76.515,198.0,1443,632.0,0.3844974874371859,41.22857142857143,18.057142857142857,0.0,0.333333333,0.0,169.97,69.65,0.50251323,1
15,50.44,89.25,652,452.0,0.5588919667590028,40.75,28.25,0.0,0.0,1.666666667,88.36,51.29,0.48720488,1
8,44.1525,599.5,1285,222.0,0.073526228143214,142.77777777777777,24.666666666666668,13.66666667,0.0,0.666666667,786.71,49.8,0.26280627,0
12,33.99,80.25,499,360.0,0.41833846153846155,38.38461538461539,27.692307692307693,0.0,0.0,2.666666667,106.5,36.25,0.61266214,1
7,32.9175,432.0,928,206.0,0.07602193995381061,116.0,25.75,0.666666667,3.666666667,2.333333333,350.83,31.1,0.2677258,0
21,30.0,213.5,2380,636.0,0.13986013986013987,108.18181818181819,28.90909090909091,0.0,3.333333333,0.333333333,214.6,31.74,0.547446,1
12,56.105,1603.5,5279,191.0,0.03496727952633219,406.0769230769231,14.692307692307692,5.0,9.333333333,14.33333333,1572.55,70.37,0.5458054,1
28,63.9,736.0,5108,625.0,0.08670284938941655,176.13793103448276,21.551724137931036,3.0,3.0,4.0,575.73,62.28,0.45680788,1
8,29.05,6.25,51,238.0,4.006896551724138,5.666666666666667,26.444444444444443,0.0,0.0,0.0,22.86,42.82,0.36412552,1
17,29.175,116.75,798,529.0,0.24777070063694268,44.333333333333336,29.38888888888889,0.0,2.0,0.333333333,184.19,28.47,0.5517469,1
12,77.1025,123.75,2023,348.0,0.6180561122244489,155.6153846153846,26.76923076923077,0.0,0.0,0.0,604.45,92.66,0.79100597,1
14,37.1875,616.0,3360,420.0,0.06027147487844409,224.0,28.0,0.0,0.0,0.0,732.85,46.14,0.52766997,1
22,81.99,777.25,5103,203.0,0.10535175072277544,221.8695652173913,8.826086956521738,1.333333333,10.66666667,3.0,426.81,57.44,0.4304093,1
13,46.995,440.0,1572,398.0,0.10656462585034013,112.28571428571429,28.428571428571427,0.333333333,3.666666667,0.333333333,358.33,39.29,0.5451453,1
8,46.57,449.75,899,252.0,0.10331669439822518,99.88888888888889,28.0,0.0,0.0,0.0,368.86,39.99,0.22594671,0
13,49.99,137.25,505,369.0,0.36159132007233274,36.07142857142857,26.357142857142858,0.333333333,0.0,0.666666667,206.67,50.98,0.5063959,1
12,60.41,701.5,2207,257.0,0.08599288256227758,169.76923076923077,19.76923076923077,0.0,2.333333333,13.33333333,672.55,56.61,0.6097644,1
17,35.9725,141.5,2056,130.0,0.2524385964912281,114.22222222222223,7.222222222222222,1.0,4.0,0.0,294.63,55.01,0.5133332,1
17,50.965,615.0,3303,89.0,0.08273538961038962,183.5,4.944444444444445,3.0,3.0,3.0,553.13,55.66,0.38854662,1
31,32.2925,262.25,4728,499.0,0.12266856600189932,147.75,15.59375,0.0,1.666666667,0.0,309.27,31.72,0.51492345,1
10,85.995,1798.25,4256,284.0,0.047794914547728225,386.90909090909093,25.818181818181817,9.0,4.666666667,20.33333333,2227.11,144.47,0.31533995,0
12,25.1275,130.75,697,356.0,0.19072106261859584,53.61538461538461,27.384615384615383,0.333333333,1.666666667,0.0,157.09,35.75,0.6479908,1
17,17.1025,2.5,31,525.0,4.886428571428572,1.7222222222222223,29.166666666666668,0.0,0.0,0.0,3.13,17.36,0.38313383,1
10,189.9925,1891.0,3743,182.0,0.1004188689217759,340.27272727272725,16.545454545454547,6.666666667,11.33333333,16.0,1368.44,152.22,0.44335526,1
23,61.98,577.25,3977,380.0,0.10718547341115434,165.70833333333334,15.833333333333334,4.666666667,9.0,7.0,744.07,85.56,0.5346024,1
12,10.0,0.0,94,359.0,10.0,7.230769230769231,27.615384615384617,0.0,0.0,0.0,39.55,9.87,0.8473177,1
6,51.955,1039.25,2219,3.0,0.04994472482576304,317.0,0.42857142857142855,5.666666667,13.33333333,2.0,1064.25,60.59,0.29748026,0
19,59.2775,635.75,3413,582.0,0.09309383588535533,170.65,29.1,0.666666667,10.66666667,5.333333333,444.5,52.24,0.5275823,1
9,127.295,1466.0,1886,271.0,0.08677232447171097,188.6,27.1,9.0,40.33333333,8.666666667,912.13,89.23,0.37680218,1
21,81.345,814.25,10273,291.0,0.09977920883164673,466.95454545454544,13.227272727272727,3.0,14.66666667,4.666666667,1241.55,97.04,0.4547396,1
22,31.17,260.5,3294,296.0,0.11919694072657744,143.2173913043478,12.869565217391305,11.33333333,2.0,5.0,228.52,37.07,0.42523456,1
7,22.0325,29.5,55,224.0,0.7223770491803279,6.875,28.0,0.0,0.333333333,0.0,21.67,21.56,0.42335576,1
14,10.0,21.75,328,405.0,0.43956043956043955,21.866666666666667,27.0,0.0,0.0,0.0,61.62,12.73,0.61038166,1
43,72.0925,626.25,8709,76.0,0.11493423674770825,197.9318181818182,1.7272727272727273,0.0,3.333333333,0.0,732.61,87.86,0.3093355,0
23,50.99,284.75,3190,696.0,0.17844269466316712,132.91666666666666,29.0,0.333333333,8.0,0.333333333,335.05,52.68,0.6103021,1
13,78.02,1401.5,4352,381.0,0.05562923351158645,310.85714285714283,27.214285714285715,5.666666667,2.333333333,301.6666667,1293.83,61.77,0.5088025,1
30,120.465,360.75,8395,689.0,0.3330062197650311,270.80645161290323,22.225806451612904,0.0,7.333333333,4.666666667,1027.24,136.69,0.73016924,1
8,55.605,749.5,904,233.0,0.07409060626249167,100.44444444444444,25.88888888888889,5.0,25.66666667,14.33333333,692.57,42.14,0.3263705,0
30,14.735,193.0,5113,870.0,0.07595360824742267,164.93548387096774,28.06451612903226,0.0,0.666666667,0.0,402.93,46.36,0.572673,1
28,40.405,1070.75,6750,214.0,0.03770002332633544,232.75862068965517,7.379310344827586,2.666666667,7.333333333,5.0,900.12,57.25,0.40520087,1
52,124.065,2955.0,60376,195.0,0.04197056833558863,1139.1698113207547,3.6792452830188678,0.0,23.0,31.66666667,1840.48,87.44,0.35209355,0
48,42.4975,10.0,2058,34.0,3.8634090909090912,42.0,0.6938775510204082,0.0,0.0,0.0,112.48,35.62,0.49965918,1
11,24.485,336.75,879,329.0,0.07249444855662472,73.25,27.416666666666668,0.333333333,0.333333333,3.333333333,311.2,13.33,0.6573525,1
31,5.0,0.0,6014,941.0,5.0,187.9375,29.40625,0.0,0.0,0.0,566.91,60.84,0.85441387,1
40,38.985,246.25,8101,339.0,0.15767441860465117,197.58536585365854,8.268292682926829,0.0,2.0,0.666666667,523.68,72.12,0.49651435,1
10,101.3675,707.0,3348,280.0,0.1431744350282486,304.3636363636364,25.454545454545453,7.0,18.0,0.333333333,815.11,145.84,0.3021491,0
12,30.0875,95.0,442,364.0,0.31341145833333334,34.0,28.0,0.0,2.333333333,0.0,184.82,36.39,0.5838715,1
19,118.7075,556.25,2657,229.0,0.21302377747869,132.85,11.45,0.0,6.333333333,2.0,284.44,51.69,0.54960114,1
24,36.23,47.0,782,717.0,0.7547916666666666,31.28,28.68,0.0,1.666666667,0.0,57.13,36.82,0.55924135,1
9,10.45,23.0,88,270.0,0.4354166666666666,8.8,27.0,0.0,0.0,0.0,15.0,10.19,0.38096327,1
20,43.39,893.25,4323,255.0,0.048521107072966176,205.85714285714286,12.142857142857142,0.0,17.66666667,39.66666667,676.37,47.82,0.53287524,1
7,35.5075,103.25,216,203.0,0.34059952038369307,27.0,25.375,0.0,0.333333333,1.333333333,87.33,32.44,0.19102055,0
52,72.9175,592.5,18788,195.0,0.12286015164279697,354.49056603773585,3.6792452830188678,1.666666667,7.0,1.333333333,852.38,79.85,0.42173222,1
34,51.93,704.75,6174,804.0,0.07358129649309246,176.4,22.97142857142857,0.333333333,6.666666667,1.0,532.66,85.07,0.46656048,1
19,45.7525,320.0,3664,103.0,0.14253115264797508,183.2,5.15,0.666666667,8.333333333,2.0,329.39,49.89,0.4795163,1
47,195.1575,2571.25,26348,305.0,0.0758703469724949,548.9166666666666,6.354166666666667,0.0,0.0,0.0,1530.67,196.42,0.38202688,1
39,20.17,8.0,1968,1181.0,2.2411111111111115,49.2,29.525,0.0,0.0,0.333333333,142.11,29.94,0.7690194,1
18,72.435,485.25,1618,541.0,0.14896658097686377,85.15789473684211,28.473684210526315,0.0,3.333333333,4.666666667,312.29,47.16,0.58276105,1
7,71.4525,3179.25,5039,56.0,0.022467573303985536,629.875,7.0,47.33333333,31.0,18.0,2785.67,66.22,0.36095977,1
19,40.1025,203.25,1842,550.0,0.19634026927784579,92.1,27.5,0.0,4.666666667,0.0,237.88,41.55,0.5800462,1
7,122.85,1339.75,2069,183.0,0.09162782024986015,258.625,22.875,1.666666667,14.33333333,15.66666667,1331.0,94.45,0.42547643,1
12,33.3375,90.5,124,348.0,0.36434426229508193,9.538461538461538,26.76923076923077,0.333333333,0.0,1.0,51.45,33.59,0.46838284,1
12,103.3375,1684.25,2063,77.0,0.06131879543094497,158.69230769230768,5.923076923076923,11.0,18.66666667,0.0,1181.6,79.51,0.54568285,1
14,69.29,206.25,1169,422.0,0.3343305186972256,77.93333333333334,28.133333333333333,0.0,0.333333333,0.0,285.31,69.5,0.5716418,1
27,34.99,243.25,5516,800.0,0.1432548618219038,197.0,28.571428571428573,0.0,3.0,5.666666667,792.76,82.72,0.67974764,1
8,31.0025,227.5,462,244.0,0.13567833698030635,51.333333333333336,27.11111111111111,0.0,0.0,0.0,175.57,30.74,0.25746024,0
35,35.84,68.5,455,1048.0,0.5156834532374102,12.63888888888889,29.11111111111111,0.0,0.0,0.333333333,67.97,36.25,0.52590066,1
9,35.305,574.0,822,25.0,0.061399999999999996,82.2,2.5,1.666666667,2.0,4.666666667,282.13,38.19,0.17317615,0
18,40.98,518.0,5154,188.0,0.07895953757225432,271.2631578947368,9.894736842105264,0.0,4.333333333,0.666666667,810.76,61.52,0.4937535,1
24,29.295,74.0,354,742.0,0.3906,14.16,29.68,0.0,0.333333333,0.666666667,52.23,31.47,0.42144176,1
31,43.585,158.25,1801,930.0,0.27368916797488224,56.28125,29.0625,0.0,1.333333333,0.0,136.93,36.89,0.60866964,1
12,14.04,65.25,409,372.0,0.21192452830188677,31.46153846153846,28.615384615384617,0.666666667,0.0,0.0,62.6,13.29,0.5984752,1
18,74.055,658.25,4518,552.0,0.11233219567690558,237.78947368421052,29.05263157894737,0.666666667,7.333333333,0.333333333,470.71,39.9,0.5508737,1
23,28.5,203.5,772,674.0,0.1393643031784841,32.166666666666664,28.083333333333332,0.333333333,1.0,0.666666667,257.67,29.95,0.42826277,1
18,24.31,589.25,4342,548.0,0.041185938161795846,228.52631578947367,28.842105263157894,0.0,2.0,2.333333333,582.24,28.93,0.56654865,1
7,39.7125,292.0,607,220.0,0.13553754266211604,75.875,27.5,2.333333333,1.0,0.0,334.0,45.21,0.26379544,0
28,50.69,180.25,3964,833.0,0.27966896551724135,136.68965517241378,28.724137931034484,0.0,17.0,0.666666667,521.38,64.96,0.7372152,1
10,36.4825,565.75,1501,317.0,0.06437141596823996,136.45454545454547,28.818181818181817,0.0,22.33333333,2.666666667,545.89,16.78,0.72856116,1
8,206.0475,1570.5,2227,248.0,0.1311151765828826,247.44444444444446,27.555555555555557,19.0,10.0,13.0,903.43,99.85,0.42125198,1
10,55.765,579.25,2392,209.0,0.09610512710038777,217.45454545454547,19.0,8.0,17.66666667,3.0,650.22,75.61,0.36411902,1
17,30.0,93.5,1158,491.0,0.31746031746031744,64.33333333333333,27.27777777777778,0.0,0.333333333,0.0,147.25,30.25,0.5265475,1
8,156.3,527.0,1225,222.0,0.29602272727272727,136.11111111111111,24.666666666666668,1.0,6.0,1.0,314.57,77.67,0.40258712,1
10,35.305,596.25,531,295.0,0.05911259941398075,48.27272727272727,26.818181818181817,0.333333333,4.666666667,9.0,670.33,44.05,0.26768556,0
14,39.975,155.75,1103,297.0,0.2550239234449761,73.53333333333333,19.8,0.0,0.0,0.0,145.85,38.4,0.48558253,1
12,10.09,39.0,148,362.0,0.25225,11.384615384615385,27.846153846153847,0.0,0.333333333,0.0,26.4,10.72,0.54625916,1
10,63.365,481.0,1662,287.0,0.13146265560165976,151.0909090909091,26.09090909090909,0.0,0.666666667,0.666666667,798.38,57.61,0.33117133,0
17,125.635,2099.0,9429,425.0,0.05982619047619048,523.8333333333334,23.61111111111111,2.0,8.0,32.0,1822.25,170.6,0.41473407,1
39,31.4625,31.0,680,1157.0,0.983203125,17.0,28.925,0.0,0.666666667,0.0,56.22,30.3,0.5424101,1
26,63.3025,632.25,5455,428.0,0.09996446900908014,202.03703703703704,15.851851851851851,0.666666667,13.66666667,1.0,697.88,73.5,0.51688415,1
19,105.695,1300.5,2808,563.0,0.08121014214368036,140.4,28.15,0.666666667,16.66666667,2.666666667,623.89,72.74,0.5084295,1
9,34.99,217.75,970,245.0,0.15995428571428572,97.0,24.5,1.0,8.333333333,3.666666667,269.14,44.6,0.23638538,0
16,45.9,451.5,1207,474.0,0.10143646408839779,71.0,27.88235294117647,0.0,4.333333333,1.0,321.36,48.57,0.46892837,1
13,33.97,247.0,3653,374.0,0.1369758064516129,260.92857142857144,26.714285714285715,0.666666667,25.0,6.666666667,896.08,77.09,0.7825642,1
26,50.0,403.25,3608,459.0,0.12368583797155226,133.62962962962962,17.0,0.0,6.666666667,2.0,415.88,52.82,0.5592192,1
41,16.99,7.25,830,1240.0,2.059393939393939,19.761904761904763,29.523809523809526,0.0,0.0,0.0,43.46,20.78,0.6813123,1
12,47.2175,402.75,3428,83.0,0.11694736842105263,263.6923076923077,6.384615384615385,0.333333333,2.0,0.333333333,1013.64,72.33,0.6692726,1
15,51.905,442.25,2534,64.0,0.11710095882684715,158.375,4.0,0.333333333,17.33333333,2.666666667,347.54,36.41,0.48238686,1
25,82.0575,1852.25,5195,670.0,0.04427762039660057,199.80769230769232,25.76923076923077,9.0,12.33333333,17.66666667,961.61,69.9,0.4468699,1
20,34.21,84.25,1071,615.0,0.4012903225806452,51.0,29.285714285714285,0.0,3.0,1.0,106.63,41.2,0.59688914,1
20,29.99,74.5,663,597.0,0.3972185430463576,31.571428571428573,28.428571428571427,0.0,1.0,0.333333333,62.63,30.16,0.452707,1
21,30.99,272.5,1252,641.0,0.113308957952468,56.90909090909091,29.136363636363637,1.333333333,1.666666667,0.333333333,210.7,33.88,0.43647283,1
22,30.0275,109.25,1496,665.0,0.2723582766439909,65.04347826086956,28.91304347826087,0.333333333,4.666666667,0.333333333,178.29,39.81,0.6106449,1
19,116.65,1489.0,9518,70.0,0.07828859060402685,475.9,3.5,7.666666667,22.66666667,2.0,1423.89,104.28,0.36392832,1
13,36.5325,140.75,1283,383.0,0.2577248677248677,91.64285714285714,27.357142857142858,0.0,7.333333333,1.666666667,218.5,39.28,0.66393274,1
26,47.8325,575.25,579,25.0,0.0830065075921909,21.444444444444443,0.9259259259259259,5.333333333,8.0,3.333333333,102.83,24.79,0.31566176,0
34,69.345,579.25,10951,547.0,0.11950883239982765,312.8857142857143,15.628571428571428,0.0,4.0,1.333333333,837.77,94.36,0.5608363,1
14,46.0025,272.0,700,416.0,0.16850732600732599,46.666666666666664,27.733333333333334,0.0,2.333333333,0.666666667,166.23,35.17,0.48815784,1
16,31.4525,64.0,368,484.0,0.4838846153846154,21.647058823529413,28.470588235294116,0.0,0.0,0.0,58.93,31.85,0.47982964,1
13,37.975,400.75,2180,165.0,0.09452395768512757,155.71428571428572,11.785714285714286,0.0,0.0,0.0,358.92,42.99,0.48177364,1
22,35.0475,283.25,2793,660.0,0.12329815303430079,121.43478260869566,28.695652173913043,0.0,2.333333333,0.666666667,307.0,42.42,0.5237,1
9,12.6325,295.0,1099,261.0,0.04267736486486486,109.9,26.1,0.0,10.66666667,1.333333333,269.86,12.4,0.33347315,0
9,33.09,144.25,667,282.0,0.22781411359724615,66.7,28.2,0.0,0.0,0.0,169.5,20.01,0.33564222,0
23,58.2225,446.0,3193,686.0,0.13025167785234898,133.04166666666666,28.583333333333332,0.0,4.333333333,6.666666667,321.73,45.17,0.5483336,1
15,42.9975,226.0,834,430.0,0.18941629955947137,52.125,26.875,0.0,4.0,0.333333333,186.07,36.98,0.5124575,1
20,51.36,420.25,4024,64.0,0.12192284866468843,191.61904761904762,3.0476190476190474,0.0,0.666666667,3.666666667,389.11,52.03,0.35617203,1
29,91.01666667,694.3333333,4722,11.0,0.1308964525518167,157.4,0.36666666666666664,0.0,10.0,2.333333333,410.21,64.64,0.33628386,0
10,59.0775,1215.0,3333,93.0,0.048583470394736844,303.0,8.454545454545455,7.666666667,12.33333333,1.333333333,1023.56,48.71,0.34869966,0
23,48.815,86.0,2346,25.0,0.5610919540229885,97.75,1.0416666666666667,0.0,0.333333333,1.666666667,280.57,52.3,0.42714307,1
35,30.485,95.5,955,556.0,0.31590673575129535,26.52777777777778,15.444444444444445,0.0,2.666666667,1.333333333,65.39,27.09,0.5329846,1
8,41.5825,1367.0,1475,251.0,0.030396564327485383,163.88888888888889,27.88888888888889,57.0,24.0,14.33333333,1276.43,58.89,0.44733432,1
43,26.385,112.75,1844,378.0,0.23195604395604397,41.90909090909091,8.590909090909092,0.0,5.666666667,0.0,92.41,17.52,0.4186196,1
7,50.6875,55.25,184,213.0,0.9011111111111111,23.0,26.625,0.0,1.333333333,7.333333333,76.83,51.07,0.24415833,0
14,95.765,416.25,2813,371.0,0.2295146794487717,187.53333333333333,24.733333333333334,0.0,5.333333333,0.333333333,579.33,96.29,0.6185676,1
28,53.45,401.0,2626,652.0,0.13296019900497513,90.55172413793103,22.482758620689655,0.0,5.0,0.0,244.19,44.71,0.5237352,1
8,108.5525,605.75,774,257.0,0.17890811701689327,86.0,28.555555555555557,0.0,0.333333333,9.0,373.14,75.96,0.34688428,0
28,92.59,482.0,4144,845.0,0.1916977225672878,142.89655172413794,29.137931034482758,0.0,13.33333333,1.333333333,475.62,63.8,0.6774657,1
9,55.295,589.75,2006,212.0,0.09360135421074905,200.6,21.2,0.0,10.0,6.333333333,503.5,51.48,0.31359142,0
15,12.28,162.0,1030,457.0,0.07533742331288343,64.375,28.5625,0.0,0.666666667,10.66666667,215.43,27.89,0.47379956,1
36,29.99,94.0,5170,1093.0,0.3156842105263158,139.72972972972974,29.54054054054054,0.0,1.666666667,0.333333333,304.69,45.01,0.7586313,1
24,59.99,0.0,432,369.0,59.99,17.28,14.76,0.0,0.0,0.0,37.18,60.45,0.7782323,1
19,108.8975,817.5,2600,129.0,0.13304520464263897,130.0,6.45,0.666666667,4.666666667,9.666666667,399.64,58.62,0.48593566,1
16,21.7575,33.0,143,471.0,0.6399264705882353,8.411764705882353,27.705882352941178,0.0,0.333333333,0.0,18.36,23.61,0.46968943,1
6,22.14,265.75,635,196.0,0.08299906279287723,90.71428571428571,28.0,0.666666667,0.0,18.66666667,261.0,18.03,0.45738912,1
13,51.3125,219.0,1101,403.0,0.23323863636363637,78.64285714285714,28.785714285714285,0.0,13.33333333,1.0,205.55,51.06,0.62037045,1
39,52.7025,465.0,3466,96.0,0.11309549356223177,86.65,2.4,0.0,2.333333333,3.0,331.59,53.03,0.25593403,0
11,79.785,1067.0,4865,328.0,0.07470505617977528,405.4166666666667,27.333333333333332,0.0,1.333333333,4.333333333,1025.8,87.96,0.6643469,1
21,34.2575,228.25,858,271.0,0.149432933478735,39.0,12.318181818181818,2.666666667,11.66666667,11.33333333,237.0,33.39,0.47425318,1
33,5.0,0.0,105,997.0,5.0,3.088235294117647,29.323529411764707,0.0,0.0,0.0,66.0,18.69,0.6529318,1
7,34.2575,114.75,181,200.0,0.2959611231101512,22.625,25.0,0.0,1.333333333,0.333333333,67.33,34.54,0.22453885,0
30,84.755,423.75,4271,257.0,0.19954090641553854,137.7741935483871,8.290322580645162,0.333333333,3.333333333,1.333333333,355.61,65.06,0.4205902,1
13,74.965,905.25,1302,372.0,0.08272,93.0,26.571428571428573,0.0,2.333333333,0.666666667,410.08,49.93,0.50699395,1
23,52.95,337.5,2338,702.0,0.1564254062038405,97.41666666666667,29.25,0.666666667,0.0,2.666666667,317.52,73.92,0.5065079,1
22,34.0875,189.5,6625,612.0,0.17893700787401573,288.04347826086956,26.608695652173914,0.0,0.0,0.0,682.9,44.57,0.6959532,1
17,30.2375,107.25,426,496.0,0.27933025404157047,23.666666666666668,27.555555555555557,0.333333333,1.333333333,0.333333333,156.81,33.99,0.44291252,1
11,49.99,182.25,923,321.0,0.27279672578444747,76.91666666666667,26.75,0.0,0.0,0.0,218.78,52.66,0.650556,1
39,30.7425,487.75,7237,112.0,0.0629002557544757,180.925,2.8,2.333333333,3.0,3.333333333,309.0,43.1,0.26583382,0
12,42.6625,648.5,857,366.0,0.06568514241724403,65.92307692307692,28.153846153846153,0.333333333,3.666666667,0.0,416.0,34.96,0.52390677,1
15,50.2375,273.75,2144,449.0,0.18284804367606913,134.0,28.0625,0.0,6.666666667,0.0,594.43,79.04,0.63892454,1
24,30.26,37.25,1965,136.0,0.7911111111111111,78.6,5.44,0.0,0.333333333,1.666666667,130.91,24.05,0.5007876,1
39,41.7925,394.75,5279,365.0,0.10560328490208463,131.975,9.125,0.0,0.0,0.0,494.57,47.05,0.46774024,1
7,47.88,684.25,1996,202.0,0.0698723093761401,249.5,25.25,0.666666667,29.0,6.0,724.2,101.31,0.3223859,0
7,52.24,668.25,1869,205.0,0.0780575270825551,233.625,25.625,2.333333333,7.333333333,0.333333333,634.67,51.72,0.26015604,0
23,36.0125,397.0,3820,55.0,0.09048366834170855,159.16666666666666,2.2916666666666665,2.666666667,5.0,0.0,440.71,69.46,0.35077062,0
19,33.24,43.0,543,591.0,0.7554545454545455,27.15,29.55,1.0,0.666666667,4.0,97.11,33.05,0.54557616,1
